SampleName,PMeco,ID,dw_g,timepoint_cmtv,sheet_name,formula_check,start_date,start_date_yyyy,start_date_mm,start_date_dd.d,measurement_date,measurement_date_yyyy,measurement_month_mm,measurement_date_dd.d,time_d,mgCO2_jar
31_18_ANpp_comp_13-33_2001_a,ANpp,ANpp_13-33_2001_a,8.0,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,
32_18_ANpp_comp_13-33_2001_b,ANpp,ANpp_13-33_2001_b,8.0,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,2.48
33_19_BSrf_comp_0-8_2001_a,BSrf,BSrf_0-8_2001_a,8.1,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,
34_19_BSrf_comp_0-8_2001_b,BSrf,BSrf_0-8_2001_b,8.0,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,
35_20_BSrf_comp_8-15_2001_a,BSrf,BSrf_8-15_2001_a,8.1,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,
36_20_BSrf_comp_8-15_2001_b,BSrf,BSrf_8-15_2001_b,8.0,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,2.30
37_21_BSrf_comp_15-30_2001_a,BSrf,BSrf_15-30_2001_a,8.1,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,
38_21_BSrf_comp_15-30_2001_b,BSrf,BSrf_15-30_2001_b,8.0,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,
39_22_BSwf_comp_0-10_2001_a,BSwf,BSwf_0-10_2001_a,8.1,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,
40_22_BSwf_comp_0-10_2001_b,BSwf,BSwf_0-10_2001_b,8.0,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,7.41
41_23_BSwf_comp_10-19_2001_a,BSwf,BSwf_10-19_2001_a,8.0,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,
42_23_BSwf_comp_10-19_2001_b,BSwf,BSwf_10-19_2001_b,8.0,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,
43_25_BSpp_comp_0-7_2001_a,BSpp,BSpp_0-7_2001_a,8.1,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,6.47
44_25_BSpp_comp_0-7_2001_b,BSpp,BSpp_0-7_2001_b,8.1,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,
45_26_BSpp_comp_7-18_2001_a,BSpp,BSpp_7-18_2001_a,8.0,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,
46_26_BSpp_comp_7-18_2001_b,BSpp,BSpp_7-18_2001_b,8.1,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,
47_27_BSpp_comp_18-28_2001_a,BSpp,BSpp_18-28_2001_a,8.0,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,1.38
48_27_BSpp_comp_18-28_2001_b,BSpp,BSpp_18-28_2001_b,8.0,7,2001_Inc_14.12.20,,44165.4375,2020,11,30.4,44179.65625,2020,12,14.7,14.2,2.65
