SampleName,PMeco,ID,dw_g,timepoint_cmtv,sheet_name,formula_check,start_date,start_date_yyyy,start_date_mm,start_date_dd.d,measurement_date,measurement_date_yyyy,measurement_month_mm,measurement_date_dd.d,time_d,mgCO2_jar
5_GRwf_comp_10-20,GRwf,GRwf_10-20_2019_b,15.31,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,6.472391584
6_GRwf_comp_20-30,GRwf,GRwf_20-30_2019_b,15.31,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,5.13448044
7_GRpp_comp_0-10,GRpp,GRpp_0-10_2019_b,15.46,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,
8_GRpp_comp_10-20,GRpp,GRpp_10-20_2019_b,15.53,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,
9_GRpp_comp_20-30,GRpp,GRpp_20-30_2019_b,15.42,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,8.48758541
10_ANrf_comp_0-10,ANrf,ANrf_0-10_2019_b,15.36,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,13.34099136
11_ANrf_comp_10-20,ANrf,ANrf_10-20_2019_b,15.43,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,7.957369935
12_ANrf_comp_20-30,ANrf,ANrf_20-30_2019_b,15.83,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,4.901302082
13_ANwf_comp_0-10,ANwf,ANwf_0-10_2019_b,15.01,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,8.989684273
14_ANwf_comp_10-20,ANwf,ANwf_10-20_2019_b,14.92,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,12.14773309
15_ANwf_comp_20-30,ANwf,ANwf_20-30_2019_b,15.6,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,11.39274938
16_ANpp_comp_0-10,ANpp,ANpp_0-10_2019_b,15.6,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,14.5492323
17_ANpp_comp_10-20,ANpp,ANpp_10-20_2019_b,15.5,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,6.547924248
18_ANpp_comp_20-30,ANpp,ANpp_20-30_2019_b,15.82,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,9.033038447
19_BSrf_comp_0-10,BSrf,BSrf_0-10_2019_b,15.86,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,7.504978969
20_BSrf_comp_10-20,BSrf,BSrf_10-20_2019_b,15.82,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,6.653189148
21_BSrf_comp_20-30,BSrf,BSrf_20-30_2019_b,15.45,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,3.309420841
22_BSwf_comp_0-10,BSwf,BSwf_0-10_2019_b,15.37,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,6.520912773
23_BSwf_comp_10-20,BSwf,BSwf_10-20_2019_b,15.11,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,6.00924912
24_BSwf_comp_20-30,BSwf,BSwf_20-30_2019_b,15.31,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,3.150576437
25_BSpp_comp_0-10,BSpp,BSpp_0-10_2019_b,15.38,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,14.31237925
26_BSpp_comp_10-20,BSpp,BSpp_10-20_2019_b,15.06,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,10.12751956
27_BSpp_comp_20-30,BSpp,BSpp_20-30_2019_b,15.42,6,2019_IncRep_20.07.20,,44020.5,2020,7,8.5,44032.5,2020,7,20.5,12,6.616848937
1_GRrf_comp_0-10,GRrf,GRrf_0-10_2019_b,15.61,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,6.941630234
2_GRrf_comp_10-20,GRrf,GRrf_10-20_2019_b,15.8,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,4.17559642
3_GRrf_comp_20-30,GRrf,GRrf_20-30_2019_b,15.54,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,2.986708523
4_GRwf_comp_0-10,GRwf,GRwf_0-10_2019_b,15.46,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,10.88306183
5_GRwf_comp_10-20,GRwf,GRwf_10-20_2019_b,15.31,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,7.076834196
6_GRwf_comp_20-30,GRwf,GRwf_20-30_2019_b,15.31,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,5.4100997
7_GRpp_comp_0-10,GRpp,GRpp_0-10_2019_b,15.46,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,
8_GRpp_comp_10-20,GRpp,GRpp_10-20_2019_b,15.53,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,
9_GRpp_comp_20-30,GRpp,GRpp_20-30_2019_b,15.42,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,9.265374909
10_ANrf_comp_0-10,ANrf,ANrf_0-10_2019_b,15.36,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,13.90690997
11_ANrf_comp_10-20,ANrf,ANrf_10-20_2019_b,15.43,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,9.186253112
12_ANrf_comp_20-30,ANrf,ANrf_20-30_2019_b,15.83,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,4.651262257
13_ANwf_comp_0-10,ANwf,ANwf_0-10_2019_b,15.01,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,9.447682966
14_ANwf_comp_10-20,ANwf,ANwf_10-20_2019_b,14.92,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,13.35701983
15_ANwf_comp_20-30,ANwf,ANwf_20-30_2019_b,15.6,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,13.09174191
16_ANpp_comp_0-10,ANpp,ANpp_0-10_2019_b,15.6,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,15.73934924
17_ANpp_comp_10-20,ANpp,ANpp_10-20_2019_b,15.5,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,6.643952655
18_ANpp_comp_20-30,ANpp,ANpp_20-30_2019_b,15.82,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,9.441777877
19_BSrf_comp_0-10,BSrf,BSrf_0-10_2019_b,15.86,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,7.924756846
20_BSrf_comp_10-20,BSrf,BSrf_10-20_2019_b,15.82,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,7.202560791
21_BSrf_comp_20-30,BSrf,BSrf_20-30_2019_b,15.45,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,3.235859905
22_BSwf_comp_0-10,BSwf,BSwf_0-10_2019_b,15.37,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,7.252048026
23_BSwf_comp_10-20,BSwf,BSwf_10-20_2019_b,15.11,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,6.479019123
24_BSwf_comp_20-30,BSwf,BSwf_20-30_2019_b,15.31,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,3.391786766
25_BSpp_comp_0-10,BSpp,BSpp_0-10_2019_b,15.38,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,16.28101581
26_BSpp_comp_10-20,BSpp,BSpp_10-20_2019_b,15.06,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,10.68446358
27_BSpp_comp_20-30,BSpp,BSpp_20-30_2019_b,15.42,7,2019_IncRep_22.07.20,,44020.5,2020,7,8.5,44034.5,2020,7,22.5,14,7.441711753
1_GRrf_comp_0-10,GRrf,GRrf_0-10_2019_b,15.61,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,7.110073065
2_GRrf_comp_10-20,GRrf,GRrf_10-20_2019_b,15.8,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,4.418280466
3_GRrf_comp_20-30,GRrf,GRrf_20-30_2019_b,15.54,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,3.288149549
4_GRwf_comp_0-10,GRwf,GRwf_0-10_2019_b,15.46,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,11.81816442
5_GRwf_comp_10-20,GRwf,GRwf_10-20_2019_b,15.31,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,7.272268226
6_GRwf_comp_20-30,GRwf,GRwf_20-30_2019_b,15.31,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,5.50796123
7_GRpp_comp_0-10,GRpp,GRpp_0-10_2019_b,15.46,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,
8_GRpp_comp_10-20,GRpp,GRpp_10-20_2019_b,15.53,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,
9_GRpp_comp_20-30,GRpp,GRpp_20-30_2019_b,15.42,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,10.53167529
10_ANrf_comp_0-10,ANrf,ANrf_0-10_2019_b,15.36,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,15.76086562
11_ANrf_comp_10-20,ANrf,ANrf_10-20_2019_b,15.43,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,9.864608241
12_ANrf_comp_20-30,ANrf,ANrf_20-30_2019_b,15.83,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,4.823281561
13_ANwf_comp_0-10,ANwf,ANwf_0-10_2019_b,15.01,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,9.509149536
14_ANwf_comp_10-20,ANwf,ANwf_10-20_2019_b,14.92,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,13.79954752
15_ANwf_comp_20-30,ANwf,ANwf_20-30_2019_b,15.6,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,13.91972459
16_ANpp_comp_0-10,ANpp,ANpp_0-10_2019_b,15.6,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,16.05051295
17_ANpp_comp_10-20,ANpp,ANpp_10-20_2019_b,15.5,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,6.899062819
18_ANpp_comp_20-30,ANpp,ANpp_20-30_2019_b,15.82,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,10.43547488
19_BSrf_comp_0-10,BSrf,BSrf_0-10_2019_b,15.86,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,8.379948746
20_BSrf_comp_10-20,BSrf,BSrf_10-20_2019_b,15.82,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,7.781217345
21_BSrf_comp_20-30,BSrf,BSrf_20-30_2019_b,15.45,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,3.308099817
22_BSwf_comp_0-10,BSwf,BSwf_0-10_2019_b,15.37,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,7.787978725
23_BSwf_comp_10-20,BSwf,BSwf_10-20_2019_b,15.11,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,7.82574891
24_BSwf_comp_20-30,BSwf,BSwf_20-30_2019_b,15.31,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,3.792766864
25_BSpp_comp_0-10,BSpp,BSpp_0-10_2019_b,15.38,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,17.87089629
26_BSpp_comp_10-20,BSpp,BSpp_10-20_2019_b,15.06,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,11.61483912
27_BSpp_comp_20-30,BSpp,BSpp_20-30_2019_b,15.42,8,2019_IncRep_24.07.20,,44020.5,2020,7,8.5,44036.45833,2020,7,24.45833333,15.95833333,8.067743085
1_GRrf_comp_0-10,GRrf,GRrf_0-10_2019_b,15.61,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,7.481423287
2_GRrf_comp_10-20,GRrf,GRrf_10-20_2019_b,15.8,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,4.354575581
3_GRrf_comp_20-30,GRrf,GRrf_20-30_2019_b,15.54,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,3.739537946
4_GRwf_comp_0-10,GRwf,GRwf_0-10_2019_b,15.46,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,12.55454461
5_GRwf_comp_10-20,GRwf,GRwf_10-20_2019_b,15.31,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,7.82708438
6_GRwf_comp_20-30,GRwf,GRwf_20-30_2019_b,15.31,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,6.115537528
7_GRpp_comp_0-10,GRpp,GRpp_0-10_2019_b,15.46,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,
8_GRpp_comp_10-20,GRpp,GRpp_10-20_2019_b,15.53,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,
9_GRpp_comp_20-30,GRpp,GRpp_20-30_2019_b,15.42,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,11.73257331
10_ANrf_comp_0-10,ANrf,ANrf_0-10_2019_b,15.36,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,18.31684137
11_ANrf_comp_10-20,ANrf,ANrf_10-20_2019_b,15.43,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,10.94428785
12_ANrf_comp_20-30,ANrf,ANrf_20-30_2019_b,15.83,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,4.493090715
13_ANwf_comp_0-10,ANwf,ANwf_0-10_2019_b,15.01,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,16.00150377
14_ANwf_comp_10-20,ANwf,ANwf_10-20_2019_b,14.92,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,17.67236377
15_ANwf_comp_20-30,ANwf,ANwf_20-30_2019_b,15.6,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,14.08732007
16_ANpp_comp_0-10,ANpp,ANpp_0-10_2019_b,15.6,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,16.46659335
17_ANpp_comp_10-20,ANpp,ANpp_10-20_2019_b,15.5,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,6.598367903
18_ANpp_comp_20-30,ANpp,ANpp_20-30_2019_b,15.82,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,11.26210995
19_BSrf_comp_0-10,BSrf,BSrf_0-10_2019_b,15.86,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,8.786629038
20_BSrf_comp_10-20,BSrf,BSrf_10-20_2019_b,15.82,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,8.449622482
21_BSrf_comp_20-30,BSrf,BSrf_20-30_2019_b,15.45,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,3.25736636
22_BSwf_comp_0-10,BSwf,BSwf_0-10_2019_b,15.37,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,8.511592229
23_BSwf_comp_10-20,BSwf,BSwf_10-20_2019_b,15.11,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,6.964325635
24_BSwf_comp_20-30,BSwf,BSwf_20-30_2019_b,15.31,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,3.952864431
25_BSpp_comp_0-10,BSpp,BSpp_0-10_2019_b,15.38,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,21.57355175
26_BSpp_comp_10-20,BSpp,BSpp_10-20_2019_b,15.06,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,11.10428606
27_BSpp_comp_20-30,BSpp,BSpp_20-30_2019_b,15.42,9,2019_IncRep_27.07.20,,44020.5,2020,7,8.5,44039.58333,2020,7,27.58333333,19.08333333,9.144384786
1_GRrf_comp_0-10,GRrf,GRrf_0-10_2019_b,15.61,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,7.460922561
2_GRrf_comp_10-20,GRrf,GRrf_10-20_2019_b,15.8,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,4.495466682
3_GRrf_comp_20-30,GRrf,GRrf_20-30_2019_b,15.54,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,3.845259824
4_GRwf_comp_0-10,GRwf,GRwf_0-10_2019_b,15.46,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,13.11629063
5_GRwf_comp_10-20,GRwf,GRwf_10-20_2019_b,15.31,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,8.514045121
6_GRwf_comp_20-30,GRwf,GRwf_20-30_2019_b,15.31,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,6.166241227
7_GRpp_comp_0-10,GRpp,GRpp_0-10_2019_b,15.46,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,
8_GRpp_comp_10-20,GRpp,GRpp_10-20_2019_b,15.53,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,
9_GRpp_comp_20-30,GRpp,GRpp_20-30_2019_b,15.42,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,13.28094172
10_ANrf_comp_0-10,ANrf,ANrf_0-10_2019_b,15.36,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,
11_ANrf_comp_10-20,ANrf,ANrf_10-20_2019_b,15.43,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,11.74710813
12_ANrf_comp_20-30,ANrf,ANrf_20-30_2019_b,15.83,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,4.533185964
13_ANwf_comp_0-10,ANwf,ANwf_0-10_2019_b,15.01,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,
14_ANwf_comp_10-20,ANwf,ANwf_10-20_2019_b,14.92,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,
15_ANwf_comp_20-30,ANwf,ANwf_20-30_2019_b,15.6,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,16.41691188
16_ANpp_comp_0-10,ANpp,ANpp_0-10_2019_b,15.6,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,16.90405729
17_ANpp_comp_10-20,ANpp,ANpp_10-20_2019_b,15.5,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,6.909759406
18_ANpp_comp_20-30,ANpp,ANpp_20-30_2019_b,15.82,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,12.39069226
19_BSrf_comp_0-10,BSrf,BSrf_0-10_2019_b,15.86,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,9.064619527
20_BSrf_comp_10-20,BSrf,BSrf_10-20_2019_b,15.82,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,8.778583908
21_BSrf_comp_20-30,BSrf,BSrf_20-30_2019_b,15.45,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,3.289345712
22_BSwf_comp_0-10,BSwf,BSwf_0-10_2019_b,15.37,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,8.718083597
23_BSwf_comp_10-20,BSwf,BSwf_10-20_2019_b,15.11,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,7.515614653
24_BSwf_comp_20-30,BSwf,BSwf_20-30_2019_b,15.31,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,4.314248658
25_BSpp_comp_0-10,BSpp,BSpp_0-10_2019_b,15.38,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,
26_BSpp_comp_10-20,BSpp,BSpp_10-20_2019_b,15.06,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,13.17875249
27_BSpp_comp_20-30,BSpp,BSpp_20-30_2019_b,15.42,10,2019_IncRep_29.07.20,,44020.5,2020,7,8.5,44041.70833,2020,7,29.70833333,21.20833333,9.700830382
1_GRrf_comp_0-10,GRrf,GRrf_0-10_2019_b,15.61,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,6.637861569
2_GRrf_comp_10-20,GRrf,GRrf_10-20_2019_b,15.8,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
3_GRrf_comp_20-30,GRrf,GRrf_20-30_2019_b,15.54,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
4_GRwf_comp_0-10,GRwf,GRwf_0-10_2019_b,15.46,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
5_GRwf_comp_10-20,GRwf,GRwf_10-20_2019_b,15.31,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
6_GRwf_comp_20-30,GRwf,GRwf_20-30_2019_b,15.31,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,7.696603396
7_GRpp_comp_0-10,GRpp,GRpp_0-10_2019_b,15.46,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
8_GRpp_comp_10-20,GRpp,GRpp_10-20_2019_b,15.53,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
9_GRpp_comp_20-30,GRpp,GRpp_20-30_2019_b,15.42,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
10_ANrf_comp_0-10,ANrf,ANrf_0-10_2019_b,15.36,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
11_ANrf_comp_10-20,ANrf,ANrf_10-20_2019_b,15.43,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
12_ANrf_comp_20-30,ANrf,ANrf_20-30_2019_b,15.83,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,3.722138339
13_ANwf_comp_0-10,ANwf,ANwf_0-10_2019_b,15.01,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
14_ANwf_comp_10-20,ANwf,ANwf_10-20_2019_b,14.92,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
15_ANwf_comp_20-30,ANwf,ANwf_20-30_2019_b,15.6,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,
16_ANpp_comp_0-10,ANpp,ANpp_0-10_2019_b,15.6,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,14.53638966
17_ANpp_comp_10-20,ANpp,ANpp_10-20_2019_b,15.5,11,2019_IncRep_10.08.20,,44020.5,2020,7,8.5,44053.41667,2020,8,10.41666667,32.91666667,6.508959415
