SampleName,PMeco,ID,dw_g,timepoint_cmtv,sheet_name,formula_check,start_date,start_date_yyyy,start_date_mm,start_date_dd.d,measurement_date,measurement_date_yyyy,measurement_month_mm,measurement_date_dd.d,time_d,mgCO2_jar
25_BSpp_comp_0-10,BSpp,BSpp_0-10_2019_a,15.3,5,2019_Inc_27.02.20,,43873.45833,2020,2,12.45833333,43888.47917,2020,2,27.47916667,15.02083333,14.36095958
26_BSpp_comp_10-20,BSpp,BSpp_10-20_2019_a,15,5,2019_Inc_27.02.20,,43873.45833,2020,2,12.45833333,43888.47917,2020,2,27.47916667,15.02083333,6.267384149
27_BSpp_comp_20-30,BSpp,BSpp_20-30_2019_a,15.4,5,2019_Inc_27.02.20,,43873.45833,2020,2,12.45833333,43888.47917,2020,2,27.47916667,15.02083333,4.226129976
1_GRrf_comp_0-10,GRrf,GRrf_0-10_2019_a,15.6,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,10.58577792
2_GRrf_comp_10-20,GRrf,GRrf_10-20_2019_a,15.8,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,3.242609982
3_GRrf_comp_20-30,GRrf,GRrf_20-30_2019_a,15.5,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,2.40003297
4_GRwf_comp_0-10,GRwf,GRwf_0-10_2019_a,15.4,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,10.15011458
5_GRwf_comp_10-20,GRwf,GRwf_10-20_2019_a,15.3,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,4.805536653
6_GRwf_comp_20-30,GRwf,GRwf_20-30_2019_a,15.3,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,6.694567986
7_GRpp_comp_0-10,GRpp,GRpp_0-10_2019_a,15.46,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,
8_GRpp_comp_10-20,GRpp,GRpp_10-20_2019_a,15.5,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,14.56144928
9_GRpp_comp_20-30,GRpp,GRpp_20-30_2019_a,15.4,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,8.232289208
10_ANrf_comp_0-10,ANrf,ANrf_0-10_2019_a,15.3,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,7.103820739
11_ANrf_comp_10-20,ANrf,ANrf_10-20_2019_a,15.4,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,7.751203458
12_ANrf_comp_20-30,ANrf,ANrf_20-30_2019_a,15.8,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,11.05735946
13_ANwf_comp_0-10,ANwf,ANwf_0-10_2019_a,15.07,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,8.957492602
14_ANwf_comp_10-20,ANwf,ANwf_10-20_2019_a,14.9,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,7.223569532
15_ANwf_comp_20-30,ANwf,ANwf_20-30_2019_a,15.6,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,11.18701598
16_ANpp_comp_0-10,ANpp,ANpp_0-10_2019_a,15.58,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,20.66653599
17_ANpp_comp_10-20,ANpp,ANpp_10-20_2019_a,15.5,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,7.645916065
18_ANpp_comp_20-30,ANpp,ANpp_20-30_2019_a,15.8,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,8.776413889
19_BSrf_comp_0-10,BSrf,BSrf_0-10_2019_a,15.8,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,8.428889297
20_BSrf_comp_10-20,BSrf,BSrf_10-20_2019_a,15.8,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,8.329726919
21_BSrf_comp_20-30,BSrf,BSrf_20-30_2019_a,15.4,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,7.082564813
22_BSwf_comp_0-10,BSwf,BSwf_0-10_2019_a,15.35,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,8.301021872
23_BSwf_comp_10-20,BSwf,BSwf_10-20_2019_a,15.1,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,5.972322508
24_BSwf_comp_20-30,BSwf,BSwf_20-30_2019_a,15.3,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,2.701979316
25_BSpp_comp_0-10,BSpp,BSpp_0-10_2019_a,15.3,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,16.94822551
26_BSpp_comp_10-20,BSpp,BSpp_10-20_2019_a,15,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,6.669960997
27_BSpp_comp_20-30,BSpp,BSpp_20-30_2019_a,15.4,6,2019_Inc_02.03.20,,43873.45833,2020,2,12.45833333,43892.68056,2020,3,2.680555556,19.22222222,4.234856701
1_GRrf_comp_0-10,GRrf,GRrf_0-10_2019_a,15.6,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,12.79013766
2_GRrf_comp_10-20,GRrf,GRrf_10-20_2019_a,15.8,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,3.399474175
3_GRrf_comp_20-30,GRrf,GRrf_20-30_2019_a,15.5,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,2.484578493
4_GRwf_comp_0-10,GRwf,GRwf_0-10_2019_a,15.4,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,10.92443976
5_GRwf_comp_10-20,GRwf,GRwf_10-20_2019_a,15.3,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,4.95831479
6_GRwf_comp_20-30,GRwf,GRwf_20-30_2019_a,15.3,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,7.934691315
7_GRpp_comp_0-10,GRpp,GRpp_0-10_2019_a,15.46,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,
8_GRpp_comp_10-20,GRpp,GRpp_10-20_2019_a,15.5,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,14.56266945
9_GRpp_comp_20-30,GRpp,GRpp_20-30_2019_a,15.4,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,10.26170857
10_ANrf_comp_0-10,ANrf,ANrf_0-10_2019_a,15.3,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,7.573068827
11_ANrf_comp_10-20,ANrf,ANrf_10-20_2019_a,15.4,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,9.560500765
12_ANrf_comp_20-30,ANrf,ANrf_20-30_2019_a,15.8,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,12.75914901
13_ANwf_comp_0-10,ANwf,ANwf_0-10_2019_a,15.07,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,11.17786795
14_ANwf_comp_10-20,ANwf,ANwf_10-20_2019_a,14.9,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,8.226917222
15_ANwf_comp_20-30,ANwf,ANwf_20-30_2019_a,15.6,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,12.77313609
16_ANpp_comp_0-10,ANpp,ANpp_0-10_2019_a,15.58,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,
17_ANpp_comp_10-20,ANpp,ANpp_10-20_2019_a,15.5,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,8.578087836
18_ANpp_comp_20-30,ANpp,ANpp_20-30_2019_a,15.8,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,9.681016235
19_BSrf_comp_0-10,BSrf,BSrf_0-10_2019_a,15.8,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,9.552386366
20_BSrf_comp_10-20,BSrf,BSrf_10-20_2019_a,15.8,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,9.984439836
21_BSrf_comp_20-30,BSrf,BSrf_20-30_2019_a,15.4,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,7.610163018
22_BSwf_comp_0-10,BSwf,BSwf_0-10_2019_a,15.35,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,9.762437252
23_BSwf_comp_10-20,BSwf,BSwf_10-20_2019_a,15.1,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,6.230574885
24_BSwf_comp_20-30,BSwf,BSwf_20-30_2019_a,15.3,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,2.887399977
25_BSpp_comp_0-10,BSpp,BSpp_0-10_2019_a,15.3,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,21.34185024
26_BSpp_comp_10-20,BSpp,BSpp_10-20_2019_a,15,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,7.232823058
27_BSpp_comp_20-30,BSpp,BSpp_20-30_2019_a,15.4,7,2019_Inc_09.03.20,,43873.45833,2020,2,12.45833333,43899.68056,2020,3,9.680555556,26.22222222,4.376053104
1_GRrf_comp_0-10,GRrf,GRrf_0-10_2019_a,15.6,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,16.17618196
2_GRrf_comp_10-20,GRrf,GRrf_10-20_2019_a,15.8,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,3.910176821
3_GRrf_comp_20-30,GRrf,GRrf_20-30_2019_a,15.5,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,2.591415847
4_GRwf_comp_0-10,GRwf,GRwf_0-10_2019_a,15.4,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,12.38533029
5_GRwf_comp_10-20,GRwf,GRwf_10-20_2019_a,15.3,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,4.959015442
6_GRwf_comp_20-30,GRwf,GRwf_20-30_2019_a,15.3,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,9.466528883
7_GRpp_comp_0-10,GRpp,GRpp_0-10_2019_a,15.46,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,
8_GRpp_comp_10-20,GRpp,GRpp_10-20_2019_a,15.5,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,14.08937496
9_GRpp_comp_20-30,GRpp,GRpp_20-30_2019_a,15.4,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,12.29041637
10_ANrf_comp_0-10,ANrf,ANrf_0-10_2019_a,15.3,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,7.788041948
11_ANrf_comp_10-20,ANrf,ANrf_10-20_2019_a,15.4,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,11.40330955
12_ANrf_comp_20-30,ANrf,ANrf_20-30_2019_a,15.8,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,15.21145268
13_ANwf_comp_0-10,ANwf,ANwf_0-10_2019_a,15.07,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,13.67450591
14_ANwf_comp_10-20,ANwf,ANwf_10-20_2019_a,14.9,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,8.949996755
15_ANwf_comp_20-30,ANwf,ANwf_20-30_2019_a,15.6,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,14.37729653
16_ANpp_comp_0-10,ANpp,ANpp_0-10_2019_a,15.58,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,
17_ANpp_comp_10-20,ANpp,ANpp_10-20_2019_a,15.5,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,8.600349378
18_ANpp_comp_20-30,ANpp,ANpp_20-30_2019_a,15.8,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,10.36414068
19_BSrf_comp_0-10,BSrf,BSrf_0-10_2019_a,15.8,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,10.03063177
20_BSrf_comp_10-20,BSrf,BSrf_10-20_2019_a,15.8,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,12.15996316
21_BSrf_comp_20-30,BSrf,BSrf_20-30_2019_a,15.4,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,8.91546778
22_BSwf_comp_0-10,BSwf,BSwf_0-10_2019_a,15.35,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,12.62287194
23_BSwf_comp_10-20,BSwf,BSwf_10-20_2019_a,15.1,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,6.26336263
24_BSwf_comp_20-30,BSwf,BSwf_20-30_2019_a,15.3,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,3.010381466
25_BSpp_comp_0-10,BSpp,BSpp_0-10_2019_a,15.3,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,
26_BSpp_comp_10-20,BSpp,BSpp_10-20_2019_a,15,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,7.31829384
27_BSpp_comp_20-30,BSpp,BSpp_20-30_2019_a,15.4,8,2019_Inc_16.03.20,,43873.45833,2020,2,12.45833333,43906.4375,2020,3,16.4375,32.97916667,4.425884623
1_GRrf_comp_0-10,GRrf,GRrf_0-10_2019_a,15.6,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,17.03406537
2_GRrf_comp_10-20,GRrf,GRrf_10-20_2019_a,15.8,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,3.77881529
3_GRrf_comp_20-30,GRrf,GRrf_20-30_2019_a,15.5,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,2.717461329
4_GRwf_comp_0-10,GRwf,GRwf_0-10_2019_a,15.4,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,12.93707564
5_GRwf_comp_10-20,GRwf,GRwf_10-20_2019_a,15.3,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,4.886281216
6_GRwf_comp_20-30,GRwf,GRwf_20-30_2019_a,15.3,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,10.56086643
7_GRpp_comp_0-10,GRpp,GRpp_0-10_2019_a,15.46,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,
8_GRpp_comp_10-20,GRpp,GRpp_10-20_2019_a,15.5,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,13.45408862
9_GRpp_comp_20-30,GRpp,GRpp_20-30_2019_a,15.4,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,13.71965621
10_ANrf_comp_0-10,ANrf,ANrf_0-10_2019_a,15.3,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,7.434827309
11_ANrf_comp_10-20,ANrf,ANrf_10-20_2019_a,15.4,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,11.98210396
12_ANrf_comp_20-30,ANrf,ANrf_20-30_2019_a,15.8,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,16.2029764
13_ANwf_comp_0-10,ANwf,ANwf_0-10_2019_a,15.07,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,14.95927115
14_ANwf_comp_10-20,ANwf,ANwf_10-20_2019_a,14.9,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,8.969835806
15_ANwf_comp_20-30,ANwf,ANwf_20-30_2019_a,15.6,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,16.24228633
16_ANpp_comp_0-10,ANpp,ANpp_0-10_2019_a,15.58,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,
17_ANpp_comp_10-20,ANpp,ANpp_10-20_2019_a,15.5,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,9.200532279
18_ANpp_comp_20-30,ANpp,ANpp_20-30_2019_a,15.8,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,10.61577735
19_BSrf_comp_0-10,BSrf,BSrf_0-10_2019_a,15.8,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,10.87799417
20_BSrf_comp_10-20,BSrf,BSrf_10-20_2019_a,15.8,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,12.48970479
21_BSrf_comp_20-30,BSrf,BSrf_20-30_2019_a,15.4,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,9.272029918
22_BSwf_comp_0-10,BSwf,BSwf_0-10_2019_a,15.35,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,14.04808639
23_BSwf_comp_10-20,BSwf,BSwf_10-20_2019_a,15.1,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,5.860857488
24_BSwf_comp_20-30,BSwf,BSwf_20-30_2019_a,15.3,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,3.225373537
25_BSpp_comp_0-10,BSpp,BSpp_0-10_2019_a,15.3,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,
26_BSpp_comp_10-20,BSpp,BSpp_10-20_2019_a,15,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,7.373771369
27_BSpp_comp_20-30,BSpp,BSpp_20-30_2019_a,15.4,9,2019_Inc_23.03.20,,43873.45833,2020,2,12.45833333,43913.4375,2020,3,23.4375,39.97916667,4.297362018
