SampleName,PMeco,ID,dw_g,timepoint_cmtv,sheet_name,formula_check,start_date,start_date_yyyy,start_date_mm,start_date_dd.d,measurement_date,measurement_date_yyyy,measurement_month_mm,measurement_date_dd.d,time_d,mgCO2_jar
15_8_GRpp_comp_7-15_2001_a,GRpp,GRpp_7-15_2001_a,8.03,1,2001_Inc_06.10.20,,44109.375,2020,10,5.4,44110.60417,2020,10,6.6,1.2,1.97
16_8_GRpp_comp_7-15_2001_b,GRpp,GRpp_7-15_2001_b,8.04,1,2001_Inc_06.10.20,,44109.375,2020,10,5.4,44110.60417,2020,10,6.6,1.2,2.10
17_9_GRpp_comp_15-27_2001_a,GRpp,GRpp_15-27_2001_a,8.02,1,2001_Inc_06.10.20,,44109.375,2020,10,5.4,44110.60417,2020,10,6.6,1.2,0.54
18_9_GRpp_comp_15-27_2001_b,GRpp,GRpp_15-27_2001_b,8.06,1,2001_Inc_06.10.20,,44109.375,2020,10,5.4,44110.60417,2020,10,6.6,1.2,0.68
19_10_ANrf_comp_0-11_2001_a,ANrf,ANrf_0-11_2001_a,8.05,1,2001_Inc_06.10.20,,44109.375,2020,10,5.4,44110.60417,2020,10,6.6,1.2,2.46
20_10_ANrf_comp_0-11_2001_b,ANrf,ANrf_0-11_2001_b,8.04,1,2001_Inc_06.10.20,,44109.375,2020,10,5.4,44110.60417,2020,10,6.6,1.2,2.30
21_11_ANrf_comp_11-32_2001_a,ANrf,ANrf_11-32_2001_a,8.04,1,2001_Inc_06.10.20,,44109.375,2020,10,5.4,44110.60417,2020,10,6.6,1.2,0.82
22_11_ANrf_comp_11-32_2001_b,ANrf,ANrf_11-32_2001_b,8.06,1,2001_Inc_06.10.20,,44109.375,2020,10,5.4,44110.60417,2020,10,6.6,1.2,0.90
23_13_ANwf_comp_0-11_2001_a,ANwf,ANwf_0-11_2001_a,8.06,1,2001_Inc_06.10.20,,44109.375,2020,10,5.4,44110.60417,2020,10,6.6,1.2,1.55
24_13_ANwf_comp_0-11_2001_b,ANwf,ANwf_0-11_2001_b,8.06,1,2001_Inc_06.10.20,,44109.375,2020,10,5.4,44110.60417,2020,10,6.6,1.2,1.62
25_14_ANwf_comp_11-35_2001_a,ANwf,ANwf_11-35_2001_a,8.07,1,2001_Inc_06.10.20,,44109.375,2020,10,5.4,44110.60417,2020,10,6.6,1.2,1.85
26_14_ANwf_comp_11-35_2001_b,ANwf,ANwf_11-35_2001_b,8.07,1,2001_Inc_06.10.20,,44109.375,2020,10,5.4,44110.60417,2020,10,6.6,1.2,1.70
3_2_GRrf_comp_0-8_2001_a,GRrf,GRrf_0-8_2001_a,8.0,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,2.95
4_2_GRrf_comp_0-8_2001_b,GRrf,GRrf_0-8_2001_b,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,3.37
5_3_GRrf_comp_8-27_2001_a,GRrf,GRrf_8-27_2001_a,8.2,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,1.10
6_3_GRrf_comp_8-27_2001_b,GRrf,GRrf_8-27_2001_b,8.3,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,1.02
7_4_GRwf_comp_0-4_2001_a,GRwf,GRwf_0-4_2001_a,8.0,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,13.84
8_4_GRwf_comp_0-4_2001_b,GRwf,GRwf_0-4_2001_b,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,12.87
9_5_GRwf_comp_4-13_2001_a,GRwf,GRwf_4-13_2001_a,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,2.66
10_5_GRwf_comp_4-13_2001_b,GRwf,GRwf_4-13_2001_b,8.0,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,3.54
11_6_GRwf_comp_13-28_2001_a,GRwf,GRwf_13-28_2001_a,8.0,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,1.14
12_6_GRwf_comp_13-28_2001_b,GRwf,GRwf_13-28_2001_b,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,1.22
13_7_GRpp_comp_0-7_2001_a,GRpp,GRpp_0-7_2001_a,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,11.80
14_7_GRpp_comp_0-7_2001_b,GRpp,GRpp_0-7_2001_b,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,11.49
15_8_GRpp_comp_7-15_2001_a,GRpp,GRpp_7-15_2001_a,8.0,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,4.52
16_8_GRpp_comp_7-15_2001_b,GRpp,GRpp_7-15_2001_b,8.0,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,4.67
17_9_GRpp_comp_15-27_2001_a,GRpp,GRpp_15-27_2001_a,8.0,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,1.29
18_9_GRpp_comp_15-27_2001_b,GRpp,GRpp_15-27_2001_b,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,1.42
19_10_ANrf_comp_0-11_2001_a,ANrf,ANrf_0-11_2001_a,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,5.24
20_10_ANrf_comp_0-11_2001_b,ANrf,ANrf_0-11_2001_b,8.0,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,5.50
21_11_ANrf_comp_11-32_2001_a,ANrf,ANrf_11-32_2001_a,8.0,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,1.71
22_11_ANrf_comp_11-32_2001_b,ANrf,ANrf_11-32_2001_b,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,1.82
23_13_ANwf_comp_0-11_2001_a,ANwf,ANwf_0-11_2001_a,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,3.13
24_13_ANwf_comp_0-11_2001_b,ANwf,ANwf_0-11_2001_b,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,3.28
25_14_ANwf_comp_11-35_2001_a,ANwf,ANwf_11-35_2001_a,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,3.97
26_14_ANwf_comp_11-35_2001_b,ANwf,ANwf_11-35_2001_b,8.1,2,2001_Inc_08.10.20,,44109.375,2020,10,5.4,44112.625,2020,10,8.6,3.3,3.71
3_2_GRrf_comp_0-8_2001_a,GRrf,GRrf_0-8_2001_a,8.0,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
4_2_GRrf_comp_0-8_2001_b,GRrf,GRrf_0-8_2001_b,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
5_3_GRrf_comp_8-27_2001_a,GRrf,GRrf_8-27_2001_a,8.2,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
6_3_GRrf_comp_8-27_2001_b,GRrf,GRrf_8-27_2001_b,8.3,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
7_4_GRwf_comp_0-4_2001_a,GRwf,GRwf_0-4_2001_a,8.0,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
8_4_GRwf_comp_0-4_2001_b,GRwf,GRwf_0-4_2001_b,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
9_5_GRwf_comp_4-13_2001_a,GRwf,GRwf_4-13_2001_a,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
10_5_GRwf_comp_4-13_2001_b,GRwf,GRwf_4-13_2001_b,8.0,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
11_6_GRwf_comp_13-28_2001_a,GRwf,GRwf_13-28_2001_a,8.0,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
12_6_GRwf_comp_13-28_2001_b,GRwf,GRwf_13-28_2001_b,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
13_7_GRpp_comp_0-7_2001_a,GRpp,GRpp_0-7_2001_a,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
14_7_GRpp_comp_0-7_2001_b,GRpp,GRpp_0-7_2001_b,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
15_8_GRpp_comp_7-15_2001_a,GRpp,GRpp_7-15_2001_a,8.0,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,5.25
16_8_GRpp_comp_7-15_2001_b,GRpp,GRpp_7-15_2001_b,8.0,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,5.16
17_9_GRpp_comp_15-27_2001_a,GRpp,GRpp_15-27_2001_a,8.0,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
18_9_GRpp_comp_15-27_2001_b,GRpp,GRpp_15-27_2001_b,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
19_10_ANrf_comp_0-11_2001_a,ANrf,ANrf_0-11_2001_a,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
20_10_ANrf_comp_0-11_2001_b,ANrf,ANrf_0-11_2001_b,8.0,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
21_11_ANrf_comp_11-32_2001_a,ANrf,ANrf_11-32_2001_a,8.0,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,1.93
22_11_ANrf_comp_11-32_2001_b,ANrf,ANrf_11-32_2001_b,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,2.05
23_13_ANwf_comp_0-11_2001_a,ANwf,ANwf_0-11_2001_a,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
24_13_ANwf_comp_0-11_2001_b,ANwf,ANwf_0-11_2001_b,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
25_14_ANwf_comp_11-35_2001_a,ANwf,ANwf_11-35_2001_a,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
26_14_ANwf_comp_11-35_2001_b,ANwf,ANwf_11-35_2001_b,8.1,3,2001_Inc_09.10.20,,44109.375,2020,10,5.4,44113.47917,2020,10,9.5,4.1,
3_2_GRrf_comp_0-8_2001_a,GRrf,GRrf_0-8_2001_a,8.0,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,5.19
4_2_GRrf_comp_0-8_2001_b,GRrf,GRrf_0-8_2001_b,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,5.58
5_3_GRrf_comp_8-27_2001_a,GRrf,GRrf_8-27_2001_a,8.2,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,1.83
6_3_GRrf_comp_8-27_2001_b,GRrf,GRrf_8-27_2001_b,8.3,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,1.74
7_4_GRwf_comp_0-4_2001_a,GRwf,GRwf_0-4_2001_a,8.0,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,
8_4_GRwf_comp_0-4_2001_b,GRwf,GRwf_0-4_2001_b,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,
9_5_GRwf_comp_4-13_2001_a,GRwf,GRwf_4-13_2001_a,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,4.05
10_5_GRwf_comp_4-13_2001_b,GRwf,GRwf_4-13_2001_b,8.0,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,6.34
11_6_GRwf_comp_13-28_2001_a,GRwf,GRwf_13-28_2001_a,8.0,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,2.16
12_6_GRwf_comp_13-28_2001_b,GRwf,GRwf_13-28_2001_b,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,2.41
13_7_GRpp_comp_0-7_2001_a,GRpp,GRpp_0-7_2001_a,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,
14_7_GRpp_comp_0-7_2001_b,GRpp,GRpp_0-7_2001_b,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,
15_8_GRpp_comp_7-15_2001_a,GRpp,GRpp_7-15_2001_a,8.0,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,
16_8_GRpp_comp_7-15_2001_b,GRpp,GRpp_7-15_2001_b,8.0,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,
17_9_GRpp_comp_15-27_2001_a,GRpp,GRpp_15-27_2001_a,8.0,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,2.36
18_9_GRpp_comp_15-27_2001_b,GRpp,GRpp_15-27_2001_b,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,2.18
19_10_ANrf_comp_0-11_2001_a,ANrf,ANrf_0-11_2001_a,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,8.16
20_10_ANrf_comp_0-11_2001_b,ANrf,ANrf_0-11_2001_b,8.0,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,9.62
21_11_ANrf_comp_11-32_2001_a,ANrf,ANrf_11-32_2001_a,8.0,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,2.11
22_11_ANrf_comp_11-32_2001_b,ANrf,ANrf_11-32_2001_b,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,
23_13_ANwf_comp_0-11_2001_a,ANwf,ANwf_0-11_2001_a,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,4.80
24_13_ANwf_comp_0-11_2001_b,ANwf,ANwf_0-11_2001_b,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,4.77
25_14_ANwf_comp_11-35_2001_a,ANwf,ANwf_11-35_2001_a,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,6.80
26_14_ANwf_comp_11-35_2001_b,ANwf,ANwf_11-35_2001_b,8.1,4,2001_Inc_12.10.20,,44109.375,2020,10,5.4,44116.47917,2020,10,12.5,7.1,6.72
3_2_GRrf_comp_0-8_2001_a,GRrf,GRrf_0-8_2001_a,8.0,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.45,2020,10,15.4,10.1,6.94
4_2_GRrf_comp_0-8_2001_b,GRrf,GRrf_0-8_2001_b,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.45,2020,10,15.4,10.1,
5_3_GRrf_comp_8-27_2001_a,GRrf,GRrf_8-27_2001_a,8.2,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.45,2020,10,15.4,10.1,2.28
6_3_GRrf_comp_8-27_2001_b,GRrf,GRrf_8-27_2001_b,8.3,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.45,2020,10,15.4,10.1,2.05
7_4_GRwf_comp_0-4_2001_a,GRwf,GRwf_0-4_2001_a,8.0,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.45,2020,10,15.4,10.1,
8_4_GRwf_comp_0-4_2001_b,GRwf,GRwf_0-4_2001_b,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.45,2020,10,15.4,10.1,
9_5_GRwf_comp_4-13_2001_a,GRwf,GRwf_4-13_2001_a,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.45,2020,10,15.4,10.1,4.47
10_5_GRwf_comp_4-13_2001_b,GRwf,GRwf_4-13_2001_b,8.0,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.45,2020,10,15.4,10.1,8.34
11_6_GRwf_comp_13-28_2001_a,GRwf,GRwf_13-28_2001_a,8.0,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.45,2020,10,15.4,10.1,2.70
12_6_GRwf_comp_13-28_2001_b,GRwf,GRwf_13-28_2001_b,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.45,2020,10,15.4,10.1,2.90
13_7_GRpp_comp_0-7_2001_a,GRpp,GRpp_0-7_2001_a,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.45,2020,10,15.4,10.1,
14_7_GRpp_comp_0-7_2001_b,GRpp,GRpp_0-7_2001_b,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,
15_8_GRpp_comp_7-15_2001_a,GRpp,GRpp_7-15_2001_a,8.0,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,
16_8_GRpp_comp_7-15_2001_b,GRpp,GRpp_7-15_2001_b,8.0,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,
17_9_GRpp_comp_15-27_2001_a,GRpp,GRpp_15-27_2001_a,8.0,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,3.17
18_9_GRpp_comp_15-27_2001_b,GRpp,GRpp_15-27_2001_b,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,2.46
19_10_ANrf_comp_0-11_2001_a,ANrf,ANrf_0-11_2001_a,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,
20_10_ANrf_comp_0-11_2001_b,ANrf,ANrf_0-11_2001_b,8.0,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,
21_11_ANrf_comp_11-32_2001_a,ANrf,ANrf_11-32_2001_a,8.0,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,2.13
22_11_ANrf_comp_11-32_2001_b,ANrf,ANrf_11-32_2001_b,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,
23_13_ANwf_comp_0-11_2001_a,ANwf,ANwf_0-11_2001_a,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,5.72
24_13_ANwf_comp_0-11_2001_b,ANwf,ANwf_0-11_2001_b,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,7.40
25_14_ANwf_comp_11-35_2001_a,ANwf,ANwf_11-35_2001_a,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,8.78
26_14_ANwf_comp_11-35_2001_b,ANwf,ANwf_11-35_2001_b,8.1,5,2001_Inc_15.10.20,,44109.375,2020,10,5.4,44119.46944,2020,10,15.5,10.1,8.48
3_2_GRrf_comp_0-8_2001_a,GRrf,GRrf_0-8_2001_a,8.0,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,8.28
4_2_GRrf_comp_0-8_2001_b,GRrf,GRrf_0-8_2001_b,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
5_3_GRrf_comp_8-27_2001_a,GRrf,GRrf_8-27_2001_a,8.2,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,0.72
6_3_GRrf_comp_8-27_2001_b,GRrf,GRrf_8-27_2001_b,8.3,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,0.69
7_4_GRwf_comp_0-4_2001_a,GRwf,GRwf_0-4_2001_a,8.0,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
8_4_GRwf_comp_0-4_2001_b,GRwf,GRwf_0-4_2001_b,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
9_5_GRwf_comp_4-13_2001_a,GRwf,GRwf_4-13_2001_a,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,4.30
10_5_GRwf_comp_4-13_2001_b,GRwf,GRwf_4-13_2001_b,8.0,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
11_6_GRwf_comp_13-28_2001_a,GRwf,GRwf_13-28_2001_a,8.0,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,0.71
12_6_GRwf_comp_13-28_2001_b,GRwf,GRwf_13-28_2001_b,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,0.83
13_7_GRpp_comp_0-7_2001_a,GRpp,GRpp_0-7_2001_a,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
14_7_GRpp_comp_0-7_2001_b,GRpp,GRpp_0-7_2001_b,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
15_8_GRpp_comp_7-15_2001_a,GRpp,GRpp_7-15_2001_a,8.0,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
16_8_GRpp_comp_7-15_2001_b,GRpp,GRpp_7-15_2001_b,8.0,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
17_9_GRpp_comp_15-27_2001_a,GRpp,GRpp_15-27_2001_a,8.0,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,0.74
18_9_GRpp_comp_15-27_2001_b,GRpp,GRpp_15-27_2001_b,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,0.95
19_10_ANrf_comp_0-11_2001_a,ANrf,ANrf_0-11_2001_a,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
20_10_ANrf_comp_0-11_2001_b,ANrf,ANrf_0-11_2001_b,8.0,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
21_11_ANrf_comp_11-32_2001_a,ANrf,ANrf_11-32_2001_a,8.0,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,2.06
22_11_ANrf_comp_11-32_2001_b,ANrf,ANrf_11-32_2001_b,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
23_13_ANwf_comp_0-11_2001_a,ANwf,ANwf_0-11_2001_a,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,6.36
24_13_ANwf_comp_0-11_2001_b,ANwf,ANwf_0-11_2001_b,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
25_14_ANwf_comp_11-35_2001_a,ANwf,ANwf_11-35_2001_a,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
26_14_ANwf_comp_11-35_2001_b,ANwf,ANwf_11-35_2001_b,8.1,6,2001_Inc_19.10.20,,44109.375,2020,10,5.4,44123.5,2020,10,19.5,14.1,
